,id,zipcode,season_year,median_s_price,price,sale_price,profit
132,434000030,98115,fall,555000.0,555000.0,610500.0,55500.0
133,7169500130,98115,fall,555000.0,495000.0,544500.0,49500.0
134,3226049466,98115,fall,555000.0,340000.0,374000.00000000006,34000.00000000006
135,6769200040,98115,fall,555000.0,520000.0,572000.0,52000.0
136,5101402276,98115,fall,555000.0,495000.0,544500.0,49500.0
137,5101404698,98115,fall,555000.0,365000.0,401500.00000000006,36500.00000000006
138,430000175,98115,fall,555000.0,550000.0,605000.0,55000.0
139,5100402310,98115,fall,555000.0,425000.0,467500.00000000006,42500.00000000006
140,2979801095,98115,fall,555000.0,495800.0,545380.0,49580.0
141,441000115,98115,fall,555000.0,470000.0,517000.00000000006,47000.00000000006
142,8024201370,98115,fall,555000.0,400000.0,440000.00000000006,40000.00000000006
143,5100404030,98115,fall,555000.0,523000.0,575300.0,52300.0
144,9528102996,98115,fall,555000.0,549000.0,603900.0,54900.0
145,2887701940,98115,fall,555000.0,485000.0,533500.0,48500.0
146,7169500020,98115,fall,555000.0,510000.0,561000.0,51000.0
147,9000025,98115,fall,555000.0,496000.0,545600.0,49600.0
148,5101404608,98115,fall,555000.0,443000.0,487300.00000000006,44300.00000000006
149,5683000033,98115,fall,555000.0,515000.0,566500.0,51500.0
150,8024200684,98115,fall,555000.0,419500.0,461450.00000000006,41950.00000000006
151,2887701420,98115,fall,555000.0,489000.0,537900.0,48900.0
152,5100402644,98115,fall,555000.0,525000.0,577500.0,52500.0
153,446000010,98115,fall,555000.0,508500.0,559350.0,50850.0
154,7974200777,98115,fall,555000.0,531000.0,584100.0,53100.0
155,8024201714,98115,fall,555000.0,489000.0,537900.0,48900.0
156,8024201795,98115,fall,555000.0,397000.0,436700.00000000006,39700.00000000006
157,5101404170,98115,fall,555000.0,200000.0,220000.00000000003,20000.00000000003
158,7175300045,98115,fall,555000.0,402300.0,442530.00000000006,40230.00000000006
159,6820100035,98115,fall,555000.0,493000.0,542300.0,49300.0
160,6392000570,98115,fall,555000.0,399000.0,438900.00000000006,39900.00000000006
161,5210200081,98115,fall,555000.0,523000.0,575300.0,52300.0
162,3426049153,98115,fall,555000.0,438200.0,482020.00000000006,43820.00000000006
163,6844702630,98115,fall,555000.0,450000.0,495000.00000000006,45000.00000000006
164,3226049401,98115,fall,555000.0,447500.0,492250.00000000006,44750.00000000006
165,2274000026,98115,fall,555000.0,353000.0,388300.00000000006,35300.00000000006
166,9547202950,98115,fall,555000.0,564000.0,733200.0,169200.0
167,3692900010,98115,fall,555000.0,445000.0,489500.00000000006,44500.00000000006
168,8928100125,98115,fall,555000.0,550000.0,605000.0,55000.0
169,5652600556,98115,fall,555000.0,397380.0,437118.00000000006,39738.00000000006
170,9528104109,98115,fall,555000.0,530000.0,583000.0,53000.0
171,5100401411,98115,fall,555000.0,485000.0,533500.0,48500.0
172,9547204675,98115,fall,555000.0,538000.0,591800.0,53800.0
173,7169200221,98115,fall,555000.0,497000.0,546700.0,49700.0
174,3188100007,98115,fall,555000.0,380000.0,418000.00000000006,38000.00000000006
175,2887702070,98115,fall,555000.0,490000.0,539000.0,49000.0
176,2887700805,98115,fall,555000.0,458950.0,504845.00000000006,45895.00000000006
177,5100402782,98115,fall,555000.0,511000.0,562100.0,51100.0
178,9222400565,98115,fall,555000.0,474000.0,521400.00000000006,47400.00000000006
179,9547201155,98115,fall,555000.0,567500.0,737750.0,170250.0
180,2545700020,98115,fall,555000.0,458500.0,504350.00000000006,45850.00000000006
181,5101400561,98115,fall,555000.0,250000.0,275000.0,25000.0
182,5100402767,98115,fall,555000.0,397000.0,436700.00000000006,39700.00000000006
183,5102400105,98115,fall,555000.0,400000.0,440000.00000000006,40000.00000000006
184,5207200160,98115,fall,555000.0,490000.0,539000.0,49000.0
185,5100401429,98115,fall,555000.0,350500.0,385550.00000000006,35050.00000000006
186,1995200200,98115,fall,555000.0,415000.0,456500.00000000006,41500.00000000006
187,8604900017,98115,fall,555000.0,475000.0,522500.00000000006,47500.00000000006
188,5102400035,98115,fall,555000.0,560000.0,728000.0,168000.0
189,2887701251,98115,fall,555000.0,392800.0,432080.00000000006,39280.00000000006
190,5101404555,98115,fall,555000.0,290000.0,319000.0,29000.0
191,8024202380,98115,fall,555000.0,418000.0,459800.00000000006,41800.00000000006
192,7697100030,98115,fall,555000.0,546800.0,601480.0,54680.0
193,5683500085,98115,fall,555000.0,415000.0,456500.00000000006,41500.00000000006
194,5100401516,98115,fall,555000.0,407000.0,447700.00000000006,40700.00000000006
195,7173700524,98115,fall,555000.0,410000.0,451000.00000000006,41000.00000000006
196,1566100400,98115,fall,555000.0,387500.0,426250.00000000006,38750.00000000006
197,2215500220,98115,fall,555000.0,525000.0,577500.0,52500.0
198,9528104345,98115,fall,555000.0,475000.0,522500.00000000006,47500.00000000006
199,6884800262,98115,summer,550000.0,535000.0,588500.0,53500.0
200,9137101353,98115,summer,550000.0,489000.0,537900.0,48900.0
201,9547200790,98115,summer,550000.0,518000.0,569800.0,51800.0
202,5652600069,98115,summer,550000.0,440000.0,484000.00000000006,44000.00000000006
203,9528102110,98115,summer,550000.0,517000.0,568700.0,51700.0
204,438000015,98115,summer,550000.0,555000.0,721500.0,166500.0
205,5101400838,98115,summer,550000.0,450000.0,495000.00000000006,45000.00000000006
206,446000020,98115,summer,550000.0,439500.0,483450.00000000006,43950.00000000006
207,5101405124,98115,summer,550000.0,435000.0,478500.00000000006,43500.00000000006
208,425049181,98115,summer,550000.0,350000.0,385000.00000000006,35000.00000000006
209,9528104360,98115,summer,550000.0,435000.0,478500.00000000006,43500.00000000006
210,2979800750,98115,summer,550000.0,552000.0,717600.0,165600.0
211,8024201210,98115,summer,550000.0,550000.0,605000.0,55000.0
212,5100403754,98115,summer,550000.0,420000.0,462000.00000000006,42000.00000000006
213,5101405265,98115,summer,550000.0,445000.0,489500.00000000006,44500.00000000006
214,3856900005,98115,summer,550000.0,535000.0,588500.0,53500.0
215,5100401060,98115,summer,550000.0,550000.0,605000.0,55000.0
216,6392001950,98115,summer,550000.0,435000.0,478500.00000000006,43500.00000000006
217,2979800762,98115,summer,550000.0,365000.0,401500.00000000006,36500.00000000006
218,6392001810,98115,summer,550000.0,507000.0,557700.0,50700.0
219,9528102771,98115,summer,550000.0,499000.0,548900.0,49900.0
220,7169500200,98115,summer,550000.0,522500.0,574750.0,52250.0
221,7177300575,98115,summer,550000.0,475000.0,522500.00000000006,47500.00000000006
222,5207200360,98115,summer,550000.0,420000.0,462000.00000000006,42000.00000000006
223,7974200765,98115,summer,550000.0,485000.0,533500.0,48500.0
224,3226049134,98115,summer,550000.0,330000.0,363000.00000000006,33000.00000000006
225,1868900395,98115,summer,550000.0,500000.0,550000.0,50000.0
226,3359500755,98115,summer,550000.0,544500.0,598950.0,54450.0
227,6844700810,98115,summer,550000.0,438924.0,482816.4,43892.40000000002
228,9212900820,98115,summer,550000.0,393820.0,433202.00000000006,39382.00000000006
229,1995200215,98115,summer,550000.0,352000.0,387200.00000000006,35200.00000000006
230,5101405335,98115,summer,550000.0,414900.0,456390.00000000006,41490.00000000006
231,5652601075,98115,summer,550000.0,377000.0,414700.00000000006,37700.00000000006
232,2710600080,98115,summer,550000.0,525000.0,577500.0,52500.0
233,5101405338,98115,summer,550000.0,452000.0,497200.00000000006,45200.00000000006
234,1566100130,98115,summer,550000.0,319000.0,350900.0,31900.0
235,8024202170,98115,summer,550000.0,510000.0,561000.0,51000.0
236,9547205225,98115,summer,550000.0,540000.0,594000.0,54000.0
237,7974200510,98115,summer,550000.0,415000.0,456500.00000000006,41500.00000000006
238,5100404761,98115,summer,550000.0,547500.0,602250.0,54750.0
239,925049318,98115,summer,550000.0,475000.0,522500.00000000006,47500.00000000006
240,2887701970,98115,summer,550000.0,425000.0,467500.00000000006,42500.00000000006
241,8024201055,98115,summer,550000.0,404500.0,444950.00000000006,40450.00000000006
242,7410200431,98115,summer,550000.0,430000.0,473000.00000000006,43000.00000000006
243,6914700165,98115,summer,550000.0,362500.0,398750.00000000006,36250.00000000006
244,2754700170,98115,summer,550000.0,443500.0,487850.00000000006,44350.00000000006
245,1566100625,98115,summer,550000.0,450000.0,495000.00000000006,45000.00000000006
246,3908100020,98115,summer,550000.0,540000.0,594000.0,54000.0
247,3290800215,98115,summer,550000.0,535000.0,588500.0,53500.0
248,9528102060,98115,summer,550000.0,516000.0,567600.0,51600.0
249,8024200855,98115,summer,550000.0,499100.0,549010.0,49910.0
250,5101401816,98115,summer,550000.0,505000.0,555500.0,50500.0
251,2061100435,98115,summer,550000.0,499950.0,549945.0,49995.0
252,9528103443,98115,summer,550000.0,410000.0,451000.00000000006,41000.00000000006
253,5101402482,98115,summer,550000.0,520000.0,572000.0,52000.0
254,2887700875,98115,summer,550000.0,344000.0,378400.00000000006,34400.00000000006
255,9547201850,98115,summer,550000.0,420000.0,462000.00000000006,42000.00000000006
256,6392003490,98115,summer,550000.0,433500.0,476850.00000000006,43350.00000000006
257,8024201270,98115,summer,550000.0,365000.0,401500.00000000006,36500.00000000006
258,2061100390,98115,summer,550000.0,475000.0,522500.00000000006,47500.00000000006
259,8024202350,98115,summer,550000.0,435000.0,478500.00000000006,43500.00000000006
260,5101400994,98115,summer,550000.0,361600.0,397760.00000000006,36160.00000000006
261,8024201503,98115,summer,550000.0,475000.0,522500.00000000006,47500.00000000006
262,5100401468,98115,summer,550000.0,448000.0,492800.00000000006,44800.00000000006
263,6716700325,98115,summer,550000.0,385000.0,423500.00000000006,38500.00000000006
264,2464400500,98115,summer,550000.0,560000.0,728000.0,168000.0
265,2755200040,98115,summer,550000.0,492000.0,541200.0,49200.0
266,6392000625,98115,summer,550000.0,451000.0,496100.00000000006,45100.00000000006
267,8024200683,98115,summer,550000.0,440000.0,484000.00000000006,44000.00000000006
268,5100401315,98115,summer,550000.0,395000.0,434500.00000000006,39500.00000000006
269,9528102772,98115,summer,550000.0,438000.0,481800.00000000006,43800.00000000006
270,3544400236,98115,summer,550000.0,494000.0,543400.0,49400.0
271,5100401160,98115,summer,550000.0,548800.0,603680.0,54880.0
272,8024200681,98115,summer,550000.0,425000.0,467500.00000000006,42500.00000000006
273,3735901040,98115,summer,550000.0,341000.0,375100.00000000006,34100.00000000006
274,5101404351,98115,summer,550000.0,550000.0,605000.0,55000.0
275,8935100100,98115,summer,550000.0,476000.0,523600.00000000006,47600.00000000006
276,5210200131,98115,summer,550000.0,491950.0,541145.0,49195.0
277,825049073,98115,summer,550000.0,441000.0,485100.00000000006,44100.00000000006
278,5101404563,98115,summer,550000.0,561500.0,729950.0,168450.0
279,5102400025,98115,summer,550000.0,450000.0,495000.00000000006,45000.00000000006
280,2464400340,98115,summer,550000.0,381500.0,419650.00000000006,38150.00000000006
281,5101402488,98115,summer,550000.0,438000.0,481800.00000000006,43800.00000000006
282,5363200266,98115,summer,550000.0,420000.0,462000.00000000006,42000.00000000006
283,7923600250,98007,spring,582500.0,450000.0,495000.00000000006,45000.00000000006
284,2207100405,98007,spring,582500.0,423000.0,465300.00000000006,42300.00000000006
285,7923300230,98007,spring,582500.0,479000.0,526900.0,47900.0
286,2207100165,98007,spring,582500.0,475000.0,522500.00000000006,47500.00000000006
287,1736800920,98007,spring,582500.0,475000.0,522500.00000000006,47500.00000000006
288,8944600060,98007,spring,582500.0,541900.0,596090.0,54190.0
289,7923700030,98007,spring,582500.0,490000.0,539000.0,49000.0
290,7379700051,98007,spring,582500.0,375000.0,412500.00000000006,37500.00000000006
291,2207100650,98007,spring,582500.0,499990.0,549989.0,49999.0
292,1560800150,98007,spring,582500.0,450000.0,495000.00000000006,45000.00000000006
293,6751300255,98007,spring,582500.0,470000.0,517000.00000000006,47000.00000000006
294,11200290,98007,spring,582500.0,546000.0,600600.0,54600.0
295,4039300490,98007,spring,582500.0,400000.0,440000.00000000006,40000.00000000006
296,2207200635,98007,spring,582500.0,439800.0,483780.00000000006,43980.00000000006
297,7923700330,98007,spring,582500.0,510000.0,561000.0,51000.0
298,7923300310,98007,spring,582500.0,495000.0,544500.0,49500.0
299,1944900090,98007,spring,582500.0,462000.0,508200.00000000006,46200.00000000006
300,4039400430,98007,spring,582500.0,330000.0,363000.00000000006,33000.00000000006
301,2207100255,98007,spring,582500.0,395300.0,434830.00000000006,39530.00000000006
302,8838900167,98007,spring,582500.0,542500.0,596750.0,54250.0
303,6751300065,98007,spring,582500.0,518000.0,569800.0,51800.0
304,2207200675,98007,spring,582500.0,419000.0,460900.00000000006,41900.00000000006
305,324059076,98007,winter,609000.0,430000.0,473000.00000000006,43000.00000000006
306,643400130,98007,winter,609000.0,512500.0,563750.0,51250.0
307,1736800740,98007,winter,609000.0,525000.0,577500.0,52500.0
308,2207100635,98007,winter,609000.0,419900.0,461890.00000000006,41990.00000000006
309,2159900060,98007,winter,609000.0,451101.0,496211.10000000003,45110.100000000035
310,7374600060,98007,winter,609000.0,550000.0,605000.0,55000.0
311,2207100740,98007,winter,609000.0,463000.0,509300.00000000006,46300.00000000006
312,8617000020,98007,winter,609000.0,485000.0,533500.0,48500.0
313,3296000170,98007,winter,609000.0,555000.0,610500.0,55500.0
314,793200100,98007,fall,527500.0,360000.0,396000.00000000006,36000.00000000006
315,1433500050,98007,fall,527500.0,549950.0,714935.0,164985.0
316,2159900020,98007,fall,527500.0,445000.0,489500.00000000006,44500.00000000006
317,7923700020,98007,fall,527500.0,450000.0,495000.00000000006,45000.00000000006
318,7923600330,98007,fall,527500.0,520000.0,572000.0,52000.0
319,4039300810,98007,fall,527500.0,427000.0,469700.00000000006,42700.00000000006
320,643500030,98007,fall,527500.0,431650.0,474815.00000000006,43165.00000000006
321,4038400150,98007,fall,527500.0,465000.0,511500.00000000006,46500.00000000006
322,4038300070,98007,fall,527500.0,400000.0,440000.00000000006,40000.00000000006
323,646500070,98007,fall,527500.0,420000.0,462000.00000000006,42000.00000000006
324,4040500100,98007,fall,527500.0,539000.0,700700.0,161700.0
325,6751300375,98007,fall,527500.0,522500.0,574750.0,52250.0
326,2207200820,98007,fall,527500.0,413107.0,454417.7,41310.70000000001
327,4039400410,98007,fall,527500.0,525000.0,577500.0,52500.0
328,4040400200,98007,fall,527500.0,527500.0,580250.0,52750.0
329,2207200520,98007,fall,527500.0,425000.0,467500.00000000006,42500.00000000006
330,3296000040,98007,fall,527500.0,542000.0,704600.0,162600.0
331,4038300010,98007,fall,527500.0,390000.0,429000.00000000006,39000.00000000006
332,4037600115,98007,fall,527500.0,415500.0,457050.00000000006,41550.00000000006
333,4039300400,98007,summer,550000.0,469950.0,516945.00000000006,46995.00000000006
334,1562200240,98007,summer,550000.0,550000.0,605000.0,55000.0
335,1562100030,98007,summer,550000.0,515000.0,566500.0,51500.0
336,4040400340,98007,summer,550000.0,460000.0,506000.00000000006,46000.00000000006
337,224059111,98007,summer,550000.0,475000.0,522500.00000000006,47500.00000000006
338,1562100340,98007,summer,550000.0,295000.0,324500.0,29500.0
339,6751100125,98007,summer,550000.0,472000.0,519200.00000000006,47200.00000000006
340,2159900120,98007,summer,550000.0,419000.0,460900.00000000006,41900.00000000006
341,4040200490,98007,summer,550000.0,461000.0,507100.00000000006,46100.00000000006
342,6751300130,98007,summer,550000.0,510500.0,561550.0,51050.0
343,4040600190,98007,summer,550000.0,509500.0,560450.0,50950.0
344,6751100205,98007,summer,550000.0,450000.0,495000.00000000006,45000.00000000006
345,2207200405,98007,summer,550000.0,460000.0,506000.00000000006,46000.00000000006
346,4038400130,98007,summer,550000.0,412000.0,453200.00000000006,41200.00000000006
347,3236500220,98007,summer,550000.0,450000.0,495000.00000000006,45000.00000000006
348,8944600620,98007,summer,550000.0,509000.0,559900.0,50900.0
349,9346700150,98007,summer,550000.0,552000.0,717600.0,165600.0
350,4039300140,98007,summer,550000.0,530000.0,583000.0,53000.0
351,8944600200,98007,summer,550000.0,550000.0,605000.0,55000.0
352,8730000270,98133,spring,400000.0,359000.0,394900.00000000006,35900.00000000006
353,6145600900,98133,spring,400000.0,325000.0,357500.0,32500.0
354,726049202,98133,spring,400000.0,335000.0,368500.00000000006,33500.00000000006
355,626049058,98133,spring,400000.0,275000.0,302500.0,27500.0
356,8730000260,98133,spring,400000.0,369950.0,406945.00000000006,36995.00000000006
357,6140100028,98133,spring,400000.0,370000.0,407000.00000000006,37000.00000000006
358,1073100030,98133,spring,400000.0,365000.0,401500.00000000006,36500.00000000006
359,1926049210,98133,spring,400000.0,372500.0,409750.00000000006,37250.00000000006
360,832700170,98133,spring,400000.0,319000.0,350900.0,31900.0
361,1445200110,98133,spring,400000.0,275000.0,302500.0,27500.0
362,390100060,98133,spring,400000.0,325000.0,357500.0,32500.0
363,7283900521,98133,spring,400000.0,352500.0,387750.00000000006,35250.00000000006
364,5727500561,98133,spring,400000.0,255544.0,281098.4,25554.400000000023
365,7655900038,98133,spring,400000.0,296000.0,325600.0,29600.0
366,414100280,98133,spring,400000.0,336000.0,369600.00000000006,33600.00000000006
367,6145601745,98133,spring,400000.0,220000.0,242000.00000000003,22000.00000000003
368,6149700315,98133,spring,400000.0,352000.0,387200.00000000006,35200.00000000006
369,8910500226,98133,spring,400000.0,370350.0,407385.00000000006,37035.00000000006
370,9158100116,98133,spring,400000.0,285000.0,313500.0,28500.0
371,1139000072,98133,spring,400000.0,325000.0,357500.0,32500.0
372,6150200060,98133,spring,400000.0,370037.0,407040.7,37003.70000000001
373,4358700188,98133,spring,400000.0,305000.0,335500.0,30500.0
374,6300000368,98133,spring,400000.0,248500.0,273350.0,24850.0
375,2426039247,98133,spring,400000.0,299950.0,329945.0,29995.0
376,1844500025,98133,spring,400000.0,355000.0,390500.00000000006,35500.00000000006
377,9310300185,98133,spring,400000.0,227000.0,249700.00000000003,22700.00000000003
378,2026049155,98133,spring,400000.0,372500.0,409750.00000000006,37250.00000000006
379,1473200130,98133,spring,400000.0,303000.0,333300.0,30300.0
380,726049131,98133,spring,400000.0,325000.0,357500.0,32500.0
381,6414600070,98133,spring,400000.0,210000.0,231000.00000000003,21000.00000000003
382,6300000400,98133,spring,400000.0,320000.0,352000.0,32000.0
383,6300000364,98133,spring,400000.0,235000.0,258500.00000000003,23500.00000000003
384,3626039424,98133,spring,400000.0,320000.0,352000.0,32000.0
