,id,zipcode,price,median_price,condition
255,2710600070,98115,439000.0,570000.0,3
256,8924100308,98115,1050000.0,570000.0,3
257,5100400241,98115,394950.0,570000.0,3
258,2883200083,98115,424950.0,570000.0,3
259,5430300171,98115,615500.0,570000.0,3
260,5101402472,98115,340500.0,570000.0,3
261,7537300210,98115,580000.0,570000.0,3
262,1868901275,98115,455000.0,570000.0,2
263,5282200015,98115,840000.0,570000.0,5
264,7974200457,98115,935000.0,570000.0,3
265,3186600515,98115,781000.0,570000.0,5
266,7170200110,98115,455000.0,570000.0,3
267,9547200340,98115,520000.0,570000.0,3
268,9547202890,98115,596000.0,570000.0,3
269,3213200245,98115,435500.0,570000.0,3
270,5652601035,98115,285000.0,570000.0,3
271,8927600070,98115,630000.0,570000.0,3
272,9528104286,98115,455000.0,570000.0,3
273,9547200530,98115,780000.0,570000.0,3
274,3179102155,98115,760000.0,570000.0,5
275,208500160,98115,760000.0,570000.0,5
276,5100403405,98115,790000.0,570000.0,3
277,9222400510,98115,406000.0,570000.0,3
278,5100400251,98115,390000.0,570000.0,3
279,3213200215,98115,600000.0,570000.0,4
280,9528102993,98115,495000.0,570000.0,3
281,2464400285,98115,575000.0,570000.0,3
282,3213200314,98115,874000.0,570000.0,5
283,8924100430,98115,500000.0,570000.0,3
284,8923100125,98115,1234580.0,570000.0,4
285,6392001005,98115,511500.0,570000.0,3
286,8641500345,98115,396900.0,570000.0,3
287,434000030,98115,555000.0,570000.0,4
288,7169500130,98115,495000.0,570000.0,3
289,3226049466,98115,340000.0,570000.0,3
290,9554200200,98115,582500.0,570000.0,3
291,6769200040,98115,520000.0,570000.0,3
292,5101402276,98115,495000.0,570000.0,3
293,5101404698,98115,365000.0,570000.0,3
294,430000175,98115,550000.0,570000.0,3
295,5100402310,98115,425000.0,570000.0,4
296,327000050,98115,1500000.0,570000.0,3
297,8825900310,98115,730000.0,570000.0,4
298,328000160,98115,1400000.0,570000.0,3
299,443000060,98115,595000.0,570000.0,3
300,3182100105,98115,592500.0,570000.0,5
301,2979801095,98115,495800.0,570000.0,3
302,8825900245,98115,678940.0,570000.0,5
303,441000115,98115,470000.0,570000.0,3
304,8024201370,98115,400000.0,570000.0,3
305,5100404030,98115,523000.0,570000.0,4
306,446000190,98115,849000.0,570000.0,3
307,9528102996,98115,549000.0,570000.0,3
308,7974200776,98115,625000.0,570000.0,3
309,2887701940,98115,485000.0,570000.0,3
310,7169500020,98115,510000.0,570000.0,3
311,6844700510,98115,700000.0,570000.0,3
312,9000025,98115,496000.0,570000.0,4
313,3423600060,98115,665000.0,570000.0,5
314,5101404608,98115,443000.0,570000.0,3
315,5683000033,98115,515000.0,570000.0,3
316,7974200456,98115,910000.0,570000.0,3
317,8024200684,98115,419500.0,570000.0,3
318,2754700035,98115,925000.0,570000.0,3
319,5210200107,98115,700000.0,570000.0,3
320,2887701420,98115,489000.0,570000.0,4
321,5100402644,98115,525000.0,570000.0,4
322,446000010,98115,508500.0,570000.0,4
323,7974200777,98115,531000.0,570000.0,4
324,8024201714,98115,489000.0,570000.0,3
325,1870400605,98115,600000.0,570000.0,3
326,439200035,98115,740000.0,570000.0,3
327,8024201795,98115,397000.0,570000.0,3
328,8924600020,98115,1535000.0,570000.0,5
329,9294300495,98115,810000.0,570000.0,4
330,5210200410,98115,840000.0,570000.0,3
331,5430300120,98115,1100000.0,570000.0,3
332,1870400470,98115,637800.0,570000.0,4
333,5101404170,98115,200000.0,570000.0,3
334,7175300045,98115,402300.0,570000.0,3
335,6820100035,98115,493000.0,570000.0,4
336,6392000570,98115,399000.0,570000.0,3
337,5101402428,98115,790000.0,570000.0,4
338,5210200081,98115,523000.0,570000.0,3
339,3426049153,98115,438200.0,570000.0,3
340,6844702630,98115,450000.0,570000.0,3
341,3188100105,98115,650000.0,570000.0,5
342,381000110,98115,599950.0,570000.0,3
343,3213200250,98115,605125.0,570000.0,3
344,8585400135,98115,585000.0,570000.0,4
345,6127600036,98115,799000.0,570000.0,4
346,9528104985,98115,611000.0,570000.0,3
347,3226049401,98115,447500.0,570000.0,3
348,2710600025,98115,697000.0,570000.0,5
349,2274000026,98115,353000.0,570000.0,3
350,9547202950,98115,564000.0,570000.0,4
351,5499700045,98115,679000.0,570000.0,4
352,8024201870,98115,590000.0,570000.0,3
353,1995200338,98115,738000.0,570000.0,3
354,9138100261,98115,645000.0,570000.0,4
355,3692900010,98115,445000.0,570000.0,5
356,8024200010,98115,312000.0,570000.0,2
357,8928100125,98115,550000.0,570000.0,3
358,5652600556,98115,397380.0,570000.0,3
359,9528104109,98115,530000.0,570000.0,3
360,5100401411,98115,485000.0,570000.0,3
361,7214400095,98115,667500.0,570000.0,4
362,7533800885,98115,1100000.0,570000.0,3
363,9294300515,98115,775000.0,570000.0,3
364,431500155,98115,640000.0,570000.0,3
365,9528101214,98115,650000.0,570000.0,3
366,9547204675,98115,538000.0,570000.0,3
367,2887703186,98115,574800.0,570000.0,4
368,7169200221,98115,497000.0,570000.0,3
369,6392002550,98115,970000.0,570000.0,3
370,3188100007,98115,380000.0,570000.0,3
371,327000100,98115,1161000.0,570000.0,3
372,2887702070,98115,490000.0,570000.0,4
373,2887700805,98115,458950.0,570000.0,3
374,9106000050,98115,767250.0,570000.0,3
375,3735900590,98115,590000.0,570000.0,3
376,5100402782,98115,511000.0,570000.0,4
377,5363200100,98115,897000.0,570000.0,3
378,3735900770,98115,775000.0,570000.0,3
379,9222400565,98115,474000.0,570000.0,5
380,9547201155,98115,567500.0,570000.0,4
381,8815400670,98115,780000.0,570000.0,5
382,2545700020,98115,458500.0,570000.0,3
383,5101400561,98115,250000.0,570000.0,3
384,8925100115,98115,1150000.0,570000.0,5
385,5100402767,98115,397000.0,570000.0,4
386,5652601140,98115,640000.0,570000.0,4
387,8825900855,98115,896000.0,570000.0,4
388,9554200105,98115,625000.0,570000.0,5
389,5102400105,98115,400000.0,570000.0,3
390,6844700575,98115,799000.0,570000.0,3
391,5207200160,98115,490000.0,570000.0,3
392,5652600065,98115,760000.0,570000.0,5
393,5100401429,98115,350500.0,570000.0,3
394,3359500665,98115,725000.0,570000.0,4
395,1995200200,98115,415000.0,570000.0,4
396,8604900017,98115,475000.0,570000.0,3
397,5102400035,98115,560000.0,570000.0,3
398,2887701251,98115,392800.0,570000.0,5
399,9528101224,98115,579950.0,570000.0,3
400,5101404555,98115,290000.0,570000.0,3
401,8024202380,98115,418000.0,570000.0,4
402,9221400335,98115,570000.0,570000.0,5
403,7697100030,98115,546800.0,570000.0,3
404,5273200080,98115,619950.0,570000.0,3
405,5101404482,98115,650000.0,570000.0,4
406,9547205610,98115,719000.0,570000.0,5
407,5683500085,98115,415000.0,570000.0,3
408,3178100065,98115,676101.0,570000.0,3
409,5100401516,98115,407000.0,570000.0,3
410,5101402296,98115,835000.0,570000.0,5
411,7173700524,98115,410000.0,570000.0,3
412,6844703410,98115,587500.0,570000.0,3
413,1566100400,98115,387500.0,570000.0,3
414,2215500220,98115,525000.0,570000.0,3
415,2887700091,98115,625000.0,570000.0,5
416,9528104345,98115,475000.0,570000.0,3
417,6884800262,98115,535000.0,570000.0,5
418,9137101353,98115,489000.0,570000.0,4
419,525049085,98115,575000.0,570000.0,5
420,9294300615,98115,925000.0,570000.0,3
421,9547200790,98115,518000.0,570000.0,4
422,5652600069,98115,440000.0,570000.0,3
423,9528102110,98115,517000.0,570000.0,3
424,438000015,98115,555000.0,570000.0,3
425,5101400838,98115,450000.0,570000.0,4
426,8924100370,98115,1205000.0,570000.0,3
427,446000020,98115,439500.0,570000.0,3
428,5101405124,98115,435000.0,570000.0,4
429,425049181,98115,350000.0,570000.0,3
430,1868900675,98115,895000.0,570000.0,5
431,9528104360,98115,435000.0,570000.0,3
432,2979800750,98115,552000.0,570000.0,4
433,8024201210,98115,550000.0,570000.0,5
434,5100403754,98115,420000.0,570000.0,4
435,5101405265,98115,445000.0,570000.0,3
436,3856900005,98115,535000.0,570000.0,4
437,325049234,98115,925000.0,570000.0,3
438,9528104910,98115,796000.0,570000.0,3
439,5100401060,98115,550000.0,570000.0,3
440,6392001950,98115,435000.0,570000.0,3
441,6814600150,98115,863000.0,570000.0,3
442,2979800762,98115,365000.0,570000.0,3
443,6392001810,98115,507000.0,570000.0,3
444,9528102771,98115,499000.0,570000.0,3
445,7169500200,98115,522500.0,570000.0,3
446,7177300575,98115,475000.0,570000.0,3
447,5207200360,98115,420000.0,570000.0,4
448,1797500985,98115,883000.0,570000.0,5
449,7974200765,98115,485000.0,570000.0,3
450,9547202380,98115,707900.0,570000.0,4
451,3226049134,98115,330000.0,570000.0,3
452,1868900395,98115,500000.0,570000.0,4
453,3359500755,98115,544500.0,570000.0,3
454,6844700810,98115,438924.0,570000.0,3
455,5071401000,98115,779000.0,570000.0,3
456,8923600185,98115,800000.0,570000.0,3
457,8934100125,98115,810000.0,570000.0,4
458,3931900510,98115,1400000.0,570000.0,4
459,9212900820,98115,393820.0,570000.0,3
460,3364900040,98115,1095000.0,570000.0,3
461,7172200125,98115,1050000.0,570000.0,3
462,9528104660,98115,905000.0,570000.0,3
463,3142600120,98115,627000.0,570000.0,4
464,1995200215,98115,352000.0,570000.0,3
465,5101405335,98115,414900.0,570000.0,3
466,2215500230,98115,615750.0,570000.0,3
467,5652601075,98115,377000.0,570000.0,3
468,2710600080,98115,525000.0,570000.0,4
469,9528101061,98115,580000.0,570000.0,3
470,1797500600,98115,850000.0,570000.0,3
471,1513800080,98115,598000.0,570000.0,3
472,7974200820,98115,865000.0,570000.0,5
473,8931100095,98115,779000.0,570000.0,3
474,5101405338,98115,452000.0,570000.0,3
475,5101402618,98115,935000.0,570000.0,3
476,1566100130,98115,319000.0,570000.0,4
477,9547200460,98115,640000.0,570000.0,3
478,3359500096,98115,645000.0,570000.0,3
479,5100403876,98115,840000.0,570000.0,3
480,8024202170,98115,510000.0,570000.0,3
481,7533800295,98115,1750000.0,570000.0,3
482,3426049284,98115,2300000.0,570000.0,3
483,8825900070,98115,705000.0,570000.0,4
484,1797500230,98115,1180000.0,570000.0,3
485,9547205260,98115,733000.0,570000.0,5
486,9547205225,98115,540000.0,570000.0,5
487,7974200510,98115,415000.0,570000.0,3
488,3176600105,98115,750000.0,570000.0,4
489,5100404761,98115,547500.0,570000.0,4
490,7173700591,98115,735000.0,570000.0,5
491,8825900020,98115,925000.0,570000.0,3
492,925049318,98115,475000.0,570000.0,4
493,2887701970,98115,425000.0,570000.0,4
494,5418500970,98115,725000.0,570000.0,4
495,5652600605,98115,630000.0,570000.0,3
496,1868901190,98115,650000.0,570000.0,3
497,5071400485,98115,637000.0,570000.0,4
498,9528100963,98115,719000.0,570000.0,3
499,8024201055,98115,404500.0,570000.0,3
500,130000175,98115,655000.0,570000.0,3
501,7410200431,98115,430000.0,570000.0,3
502,381000240,98115,650500.0,570000.0,3
503,8923600020,98115,1880000.0,570000.0,3
504,6914700165,98115,362500.0,570000.0,3
505,2754700170,98115,443500.0,570000.0,4
506,5100403947,98115,580000.0,570000.0,3
507,1566100625,98115,450000.0,570000.0,3
508,3908100020,98115,540000.0,570000.0,5
509,1257200050,98115,1305000.0,570000.0,3
510,3290800215,98115,535000.0,570000.0,3
511,9528102060,98115,516000.0,570000.0,4
512,1868901295,98115,660000.0,570000.0,4
513,3326049077,98115,630000.0,570000.0,3
514,9547205380,98115,630000.0,570000.0,3
515,8024200855,98115,499100.0,570000.0,3
516,5101401816,98115,505000.0,570000.0,4
517,8031700186,98115,710000.0,570000.0,4
518,2061100435,98115,499950.0,570000.0,3
519,8815400020,98115,601000.0,570000.0,5
520,3658700510,98115,620000.0,570000.0,5
521,5101404144,98115,654000.0,570000.0,3
522,9528103443,98115,410000.0,570000.0,3
523,5101402482,98115,520000.0,570000.0,4
524,2887700875,98115,344000.0,570000.0,4
525,9547201850,98115,420000.0,570000.0,3
526,6392003490,98115,433500.0,570000.0,4
527,8024201270,98115,365000.0,570000.0,4
528,103000116,98115,645000.0,570000.0,4
529,2061100390,98115,475000.0,570000.0,3
530,8024202350,98115,435000.0,570000.0,3
531,7173700518,98115,690000.0,570000.0,3
532,2878600655,98115,665000.0,570000.0,5
533,5101400994,98115,361600.0,570000.0,3
534,3179102305,98115,580000.0,570000.0,3
535,3176600055,98115,656000.0,570000.0,3
536,8024201503,98115,475000.0,570000.0,4
537,3179101945,98115,864000.0,570000.0,5
538,5100401468,98115,448000.0,570000.0,3
539,425049146,98115,975000.0,570000.0,5
540,6716700325,98115,385000.0,570000.0,3
541,7974700112,98115,650000.0,570000.0,3
542,2755200090,98115,576000.0,570000.0,4
543,2464400500,98115,560000.0,570000.0,3
544,2755200040,98115,492000.0,570000.0,4
545,6392000625,98115,451000.0,570000.0,3
546,8024200683,98115,440000.0,570000.0,3
547,9244900248,98115,737500.0,570000.0,3
548,5100401315,98115,395000.0,570000.0,4
549,9528102772,98115,438000.0,570000.0,3
550,7533800170,98115,1636000.0,570000.0,4
551,3544400236,98115,494000.0,570000.0,4
552,2887700140,98115,588000.0,570000.0,5
553,5100401160,98115,548800.0,570000.0,3
554,430000035,98115,671000.0,570000.0,3
555,1257200315,98115,1200000.0,570000.0,3
556,8024200681,98115,425000.0,570000.0,3
557,3735901040,98115,341000.0,570000.0,3
558,5101404351,98115,550000.0,570000.0,3
559,6844703240,98115,1075000.0,570000.0,3
560,8935100100,98115,476000.0,570000.0,3
561,5207200195,98115,691500.0,570000.0,3
562,9214400125,98115,590000.0,570000.0,4
563,5210200131,98115,491950.0,570000.0,3
564,825049073,98115,441000.0,570000.0,3
565,9547202245,98115,735000.0,570000.0,5
566,5101404563,98115,561500.0,570000.0,4
567,5071400104,98115,690000.0,570000.0,3
568,5102400025,98115,450000.0,570000.0,4
569,7974200452,98115,975000.0,570000.0,3
570,2464400340,98115,381500.0,570000.0,5
571,9212900180,98115,760000.0,570000.0,5
572,3359500110,98115,660000.0,570000.0,5
573,5101402488,98115,438000.0,570000.0,3
574,5652601455,98115,775000.0,570000.0,3
575,5363200266,98115,420000.0,570000.0,3
576,7923600250,98007,450000.0,560000.0,3
577,2207100405,98007,423000.0,560000.0,4
578,7923300230,98007,479000.0,560000.0,4
579,1562100220,98007,605000.0,560000.0,4
580,2207100165,98007,475000.0,560000.0,4
581,1562000050,98007,650000.0,560000.0,4
582,643500060,98007,620000.0,560000.0,4
583,6751300385,98007,575000.0,560000.0,4
584,4157600120,98007,580000.0,560000.0,3
585,1736800920,98007,475000.0,560000.0,3
586,8944600060,98007,541900.0,560000.0,3
587,7923700030,98007,490000.0,560000.0,4
588,4178300130,98007,950000.0,560000.0,4
589,7379700051,98007,375000.0,560000.0,3
590,2207100650,98007,499990.0,560000.0,4
591,2207200455,98007,585000.0,560000.0,3
592,1562200040,98007,635000.0,560000.0,4
593,1560800150,98007,450000.0,560000.0,3
594,1736800520,98007,662500.0,560000.0,3
595,6918720080,98007,725000.0,560000.0,3
596,1277000240,98007,735000.0,560000.0,3
597,4157600150,98007,730000.0,560000.0,4
598,2625059301,98007,760000.0,560000.0,3
599,9346700320,98007,722500.0,560000.0,3
600,7732410420,98007,809000.0,560000.0,3
601,1560800110,98007,580000.0,560000.0,4
602,6751300255,98007,470000.0,560000.0,4
603,7385300020,98007,725000.0,560000.0,4
604,865100055,98007,900000.0,560000.0,4
605,11200290,98007,546000.0,560000.0,3
606,7732410390,98007,749000.0,560000.0,3
607,7385310040,98007,725000.0,560000.0,3
608,7732410380,98007,907500.0,560000.0,4
609,4039300490,98007,400000.0,560000.0,4
610,2207200635,98007,439800.0,560000.0,5
611,3296000110,98007,645000.0,560000.0,5
612,7923700330,98007,510000.0,560000.0,4
613,3425059141,98007,999000.0,560000.0,3
614,7923300310,98007,495000.0,560000.0,4
615,662350050,98007,950000.0,560000.0,3
616,7732410130,98007,600000.0,560000.0,4
617,1944900090,98007,462000.0,560000.0,4
618,8838900032,98007,732000.0,560000.0,5
619,4039400430,98007,330000.0,560000.0,4
620,2207100255,98007,395300.0,560000.0,3
621,2619600010,98007,635000.0,560000.0,4
622,1562000120,98007,660000.0,560000.0,3
623,8838900167,98007,542500.0,560000.0,4
624,6751300065,98007,518000.0,560000.0,4
625,2207200675,98007,419000.0,560000.0,4
626,1562100380,98007,594000.0,560000.0,4
627,2159800120,98007,801501.0,560000.0,4
628,7923300285,98007,650000.0,560000.0,4
629,324059076,98007,430000.0,560000.0,4
630,643400130,98007,512500.0,560000.0,3
631,1736800740,98007,525000.0,560000.0,3
632,9346700270,98007,858000.0,560000.0,3
633,9346700030,98007,685000.0,560000.0,3
634,4157600180,98007,598780.0,560000.0,4
